node,seq,send,sink,response,delay
10,9,142.38,142.522,142.617,0.23699999999999477
10,10,151.397,151.474,151.588,0.1910000000000025
10,11,162.058,162.196,162.30599999999998,0.24799999999999045
10,12,171.513,171.59300000000002,171.71800000000002,0.2050000000000125
10,13,181.639,181.756,181.852,0.21299999999999386
10,14,191.06,191.159,191.213,0.1529999999999916
10,15,200.466,200.583,200.716,0.25
10,16,211.27,211.387,211.489,0.2189999999999941
10,17,220.401,220.531,220.607,0.20599999999998886
10,18,230.588,230.699,230.803,0.2150000000000034
10,19,241.523,241.61,241.736,0.21299999999999386
10,20,250.905,251.041,251.1,0.19499999999999318
10,21,260.386,260.489,260.613,0.22699999999997544
10,22,269.418,269.517,269.613,0.19499999999999318
10,23,280.125,280.23,280.304,0.17899999999997362
10,24,289.938,290.052,290.138,0.19999999999998863
10,25,300.759,300.845,300.928,0.16899999999998272
10,26,310.166,310.292,310.396,0.2300000000000182
10,27,321.033,321.121,321.198,0.16499999999996362
11,0,34.331,34.405,34.426,0.09499999999999886
11,1,43.774,43.801,43.854,0.0799999999999983
11,2,54.313,54.36,54.39,0.07699999999999818
11,3,65.187,65.203,65.253,0.0660000000000025
11,4,74.312,74.34,74.39,0.07800000000000296
11,5,84.066,84.114,84.175,0.10899999999999466
11,6,94.01599999999999,94.095,94.126,0.11000000000001364
11,7,104.035,104.07,104.136,0.10099999999999909
11,8,114.14500000000001,114.185,114.233,0.08799999999999386
11,9,125.03,125.099,125.148,0.117999999999995
11,10,134.483,134.557,134.594,0.11099999999999
11,11,144.602,144.636,144.699,0.09700000000000841
11,12,154.413,154.437,154.47,0.05699999999998795
11,13,164.507,164.536,164.579,0.07200000000000273
11,14,175.469,175.517,175.586,0.11700000000001864
11,15,185.319,185.377,185.432,0.11299999999999955
11,16,195.53,195.569,195.609,0.07900000000000773
11,17,206.495,206.52100000000002,206.567,0.07200000000000273
11,18,216.587,216.63400000000001,216.70499999999998,0.117999999999995
11,19,226.732,226.78,226.85399999999998,0.12199999999998568
11,20,237.507,237.563,237.61,0.10300000000000864
11,21,248.172,248.203,248.254,0.08199999999999363
11,22,257.929,257.984,258.032,0.10300000000000864
11,23,268.046,268.096,268.162,0.11599999999998545
11,24,278.125,278.212,278.257,0.132000000000005
11,25,288.854,288.907,288.98199999999997,0.1279999999999859
11,26,299.204,299.279,299.353,0.1490000000000009
11,27,309.009,309.029,309.064,0.05500000000000682
11,28,318.621,318.696,318.746,0.125
12,0,17.265,17.272,17.298,0.0329999999999977
12,1,26.712,26.745,26.771,0.05900000000000105
12,2,36.896,36.934,36.951,0.054999999999999716
12,3,47.485,47.508,47.537,0.0519999999999996
12,4,57.599,57.631,57.641,0.04200000000000159
12,5,68.519,68.544,68.569,0.04999999999999716
12,6,78.885,78.911,78.926,0.04099999999999682
12,7,88.77199999999999,88.783,88.798,0.02600000000001046
12,8,98.839,98.88,98.92,0.08100000000000307
12,9,108.69200000000001,108.73400000000001,108.763,0.07099999999999795
12,10,118.581,118.608,118.619,0.0379999999999967
12,11,129.17,129.181,129.213,0.043000000000006366
12,12,139.638,139.666,139.68,0.04200000000000159
12,13,149.22899999999998,149.24099999999999,149.279,0.05000000000001137
12,14,158.412,158.421,158.452,0.03999999999999204
12,15,168.423,168.457,168.464,0.04099999999999682
12,16,178.38,178.41,178.424,0.04400000000001114
12,17,188.547,188.586,188.626,0.07900000000000773
12,18,197.763,197.8,197.852,0.08899999999999864
12,19,207.078,207.109,207.12,0.04200000000000159
12,20,216.922,216.952,216.96,0.038000000000010914
12,21,226.374,226.386,226.418,0.04400000000001114
12,22,235.802,235.81,235.833,0.03100000000000591
12,23,245.97,246.00900000000001,246.028,0.057999999999992724
12,24,256.14300000000003,256.161,256.198,0.05499999999994998
12,25,266.757,266.796,266.825,0.06799999999998363
12,26,277.262,277.296,277.329,0.06700000000000728
12,27,287.462,287.483,287.505,0.043000000000006366
12,28,298.26800000000003,298.275,298.293,0.024999999999977263
12,29,308.506,308.544,308.554,0.04800000000000182
12,30,319.365,319.4,319.43,0.06499999999999773
