node,rank,time
10,454,55.593
10,454,55.593
10,423,87.925
10,423,87.925
10,423,87.925
10,423,87.925
10,413,122.071
10,413,122.071
10,409,142.439
10,409,142.439
10,409,142.439
10,409,142.439
10,386,229.887
10,386,229.887
10,384,288.392
10,384,288.392
10,384,288.392
10,384,288.392
5,65535,18.792
5,65535,18.792
5,65535,19.174
5,65535,19.174
5,65535,19.848
5,65535,19.848
5,65535,21.57
5,65535,21.57
5,549,28.211
5,549,28.211
5,549,28.211
5,549,28.211
5,549,28.211
5,549,28.211
5,549,28.211
5,549,28.211
5,527,36.595
5,527,36.595
5,527,36.595
5,527,36.595
5,527,36.595
5,527,36.595
5,527,36.595
5,527,36.595
5,507,46.199
5,507,46.199
5,507,46.199
5,507,46.199
5,507,46.199
5,507,46.199
5,507,46.199
5,507,46.199
5,486,73.547
5,486,73.547
5,486,73.547
5,486,73.547
5,486,73.547
5,486,73.547
5,486,73.547
5,486,73.547
5,486,79.584
5,486,79.584
5,486,140.869
5,486,140.869
5,486,140.869
5,486,140.869
5,486,140.869
5,486,140.869
5,486,140.869
5,486,140.869
5,471,171.35399999999998
5,471,171.35399999999998
5,471,230.846
5,471,230.846
5,471,230.846
5,471,230.846
5,471,230.846
5,471,230.846
5,471,230.846
5,471,230.846
5,471,234.405
5,471,234.405
12,65535,20.252
12,65535,20.252
12,65535,21.64
12,65535,21.64
12,65535,21.707
12,65535,21.707
12,65535,24.135
12,65535,24.135
12,496,30.456
12,496,30.456
12,496,30.456
12,496,30.456
12,489,39.022
12,489,39.022
12,489,39.022
12,489,39.022
12,473,55.29
12,473,55.29
12,473,55.29
12,473,55.29
12,440,86.543
12,440,86.543
12,440,86.543
12,440,86.543
12,440,88.237
12,440,88.237
12,427,137.218
12,427,137.218
12,427,137.218
12,427,137.218
12,398,149.912
12,398,149.912
12,392,196.063
12,392,196.063
12,402,258.718
12,402,258.718
12,396,283.054
12,396,283.054
12,396,283.054
12,396,283.054
11,65535,20.753
11,65535,20.753
11,65535,22.263
11,65535,22.263
11,65535,22.407
11,65535,22.407
11,65535,24.009
11,65535,24.009
11,507,30.945
11,507,30.945
11,507,30.945
11,507,30.945
11,507,30.945
11,507,30.945
11,507,30.945
11,507,30.945
11,480,37.052
11,480,37.052
11,480,37.052
11,480,37.052
11,480,37.052
11,480,37.052
11,480,37.052
11,480,37.052
11,452,56.247
11,452,56.247
11,452,56.247
11,452,56.247
11,452,56.247
11,452,56.247
11,452,56.247
11,452,56.247
11,421,83.053
11,421,83.053
11,421,83.053
11,421,83.053
11,421,83.053
11,421,83.053
11,421,83.053
11,421,83.053
11,418,96.012
11,418,96.012
11,410,137.34199999999998
11,410,137.34199999999998
11,410,137.34199999999998
11,410,137.34199999999998
11,410,137.34199999999998
11,410,137.34199999999998
11,410,137.34199999999998
11,410,137.34199999999998
11,388,189.95
11,388,189.95
11,384,235.773
11,384,235.773
11,384,235.773
11,384,235.773
11,384,235.773
11,384,235.773
11,384,235.773
11,384,235.773
11,384,242.824
11,384,242.824
4,65535,20.866
4,65535,20.866
4,65535,24.726
4,65535,24.726
4,65535,25.934
4,65535,25.934
4,65535,26.935
4,65535,26.935
4,517,33.324
4,517,33.324
4,517,33.324
4,517,33.324
4,517,33.324
4,517,33.324
4,517,33.324
4,517,33.324
4,517,33.324
4,517,33.324
4,509,39.771
4,509,39.771
4,509,39.771
4,509,39.771
4,509,39.771
4,509,39.771
4,509,39.771
4,509,39.771
4,509,39.771
4,509,39.771
4,481,54.403
4,481,54.403
4,481,54.403
4,481,54.403
4,481,54.403
4,481,54.403
4,481,54.403
4,481,54.403
4,481,54.403
4,481,54.403
4,450,78.37
4,450,78.37
4,450,78.37
4,450,78.37
4,450,78.37
4,450,78.37
4,450,78.37
4,450,78.37
4,450,78.37
4,450,78.37
4,437,107.905
4,437,107.905
4,410,136.307
4,410,136.307
4,410,136.307
4,410,136.307
4,410,136.307
4,410,136.307
4,410,136.307
4,410,136.307
4,410,136.307
4,410,136.307
4,402,161.589
4,402,161.589
4,389,249.617
4,389,249.617
4,389,249.617
4,389,249.617
4,389,249.617
4,389,249.617
4,389,249.617
4,389,249.617
4,389,249.617
4,389,249.617
4,389,255.492
4,389,255.492
4,384,305.737
4,384,305.737
