node,seq,send,sink,response,delay
9,24,292.682,292.76800000000003,292.839,0.15699999999998226
9,25,302.274,302.331,302.406,0.132000000000005
9,26,312.307,312.41,312.461,0.15399999999999636
10,0,49.651,49.714,49.794,0.14299999999999358
10,1,59.42,59.484,59.554,0.13400000000000034
10,2,69.891,69.972,70.028,0.13700000000000045
10,3,80.02199999999999,80.06,80.146,0.12400000000000944
10,4,89.596,89.701,89.754,0.15800000000000125
10,5,99.945,100.007,100.053,0.10800000000000409
10,6,110.928,111.005,111.108,0.18000000000000682
10,7,121.031,121.11,121.155,0.12399999999999523
10,8,131.255,131.347,131.43,0.17500000000001137
10,9,140.272,140.353,140.385,0.11299999999999955
10,10,149.727,149.767,149.849,0.12199999999998568
10,11,158.80599999999998,158.857,158.92000000000002,0.11400000000003274
10,12,168.212,168.378,168.42000000000002,0.20800000000002683
10,13,178.122,178.18200000000002,178.261,0.13899999999998158
10,14,188.913,188.959,189.024,0.11099999999999
10,15,198.255,198.357,198.434,0.17900000000000205
10,16,208.068,208.102,208.171,0.10299999999998022
10,17,218.815,218.887,218.978,0.16300000000001091
10,18,228.222,228.28199999999998,228.341,0.11899999999999977
10,19,237.645,237.708,237.798,0.1529999999999916
10,20,247.9,248.008,248.107,0.20699999999999363
10,21,258.747,258.779,258.842,0.09499999999997044
10,22,268.61,268.687,268.761,0.15100000000001046
10,23,278.524,278.58,278.64300000000003,0.1190000000000282
10,24,287.82,288.03,288.12,0.30000000000001137
10,25,297.231,297.329,297.386,0.15500000000002956
10,26,307.22,307.3,307.333,0.11299999999999955
10,27,317.956,318.006,318.113,0.15699999999998226
11,0,66.0,66.086,66.204,0.20399999999999352
11,1,76.607,76.738,76.812,0.2049999999999983
11,2,85.616,85.68299999999999,85.794,0.17799999999999727
11,3,95.555,95.65100000000001,95.73400000000001,0.17900000000000205
11,4,105.328,105.45400000000001,105.592,0.2639999999999958
11,5,115.757,115.84100000000001,115.916,0.15899999999999181
11,6,126.251,126.384,126.479,0.22799999999999443
11,7,136.121,136.231,136.315,0.1939999999999884
11,8,146.679,146.807,146.913,0.23400000000000887
11,9,157.32,157.426,157.535,0.2150000000000034
11,10,168.138,168.25,168.454,0.3160000000000025
11,11,178.893,179.018,179.098,0.2050000000000125
11,12,189.764,189.908,190.031,0.2669999999999959
11,13,198.817,198.93,198.993,0.17599999999998772
11,14,208.954,209.007,209.086,0.132000000000005
11,15,218.846,218.959,219.085,0.23900000000000432
11,16,229.103,229.223,229.38,0.2769999999999868
11,17,238.179,238.238,238.36,0.1810000000000116
11,18,248.636,248.75,248.864,0.22800000000000864
11,19,258.838,258.912,258.999,0.16100000000000136
11,20,269.703,269.819,269.976,0.27300000000002456
11,21,279.604,279.655,279.755,0.15100000000001046
11,22,289.742,289.827,289.946,0.20400000000000773
11,23,298.99,299.08,299.141,0.15100000000001046
11,24,309.663,309.764,309.886,0.2230000000000132
11,25,319.727,319.775,319.889,0.16200000000003456
12,0,47.341,47.423,47.486,0.14499999999999602
12,1,57.5,57.559,57.663,0.1629999999999967
12,2,67.096,67.161,67.346,0.25
12,3,77.352,77.412,77.479,0.12699999999999534
12,4,87.46600000000001,87.526,87.6,0.13399999999998613
12,5,97.779,97.892,97.965,0.18600000000000705
12,6,108.717,108.809,108.896,0.17900000000000205
12,7,117.799,117.886,117.949,0.14999999999999147
12,8,127.1,127.199,127.262,0.16200000000000614
12,9,136.652,136.691,136.761,0.10900000000000887
12,10,146.551,146.581,146.68,0.1290000000000191
12,11,156.493,156.572,156.654,0.16100000000000136
12,12,165.519,165.59,165.652,0.13299999999998136
12,13,174.937,175.028,175.094,0.15699999999998226
12,14,184.495,184.567,184.667,0.17199999999999704
12,15,195.112,195.171,195.285,0.17300000000000182
12,16,204.172,204.221,204.307,0.1349999999999909
12,17,214.983,215.03300000000002,215.07,0.08699999999998909
12,18,224.24,224.321,224.411,0.17099999999999227
12,19,234.77100000000002,234.872,234.94,0.16899999999998272
12,20,244.441,244.55,244.592,0.15100000000001046
12,21,255.03,255.097,255.177,0.14699999999999136
12,22,264.9,264.951,265.037,0.13700000000000045
12,23,275.496,275.608,275.712,0.21600000000000819
12,24,285.147,285.204,285.31,0.16300000000001091
12,25,294.487,294.575,294.637,0.14999999999997726
12,26,304.634,304.709,304.808,0.17399999999997817
12,27,315.267,315.414,315.479,0.21199999999998909
