node,seq,send,sink,response,delay
9,20,217.441,217.47899999999998,217.487,0.04599999999999227
9,21,226.536,226.579,226.601,0.06499999999999773
9,22,235.543,235.55700000000002,235.572,0.028999999999996362
9,23,245.429,245.442,245.461,0.03200000000001069
9,24,255.406,255.44,255.453,0.046999999999997044
9,25,265.257,265.294,265.323,0.06599999999997408
9,26,274.51,274.545,274.59000000000003,0.08000000000004093
9,27,284.102,284.133,284.171,0.06900000000001683
9,28,294.135,294.15999999999997,294.178,0.043000000000006366
9,29,304.91,304.924,304.934,0.02400000000000091
9,30,315.336,315.349,315.379,0.043000000000006366
9,31,324.969,324.987,325.025,0.055999999999983174
9,32,334.844,334.875,334.90999999999997,0.06599999999997408
10,0,40.123,40.155,40.2,0.07700000000000529
10,1,49.825,49.874,49.91,0.08499999999999375
10,2,59.257,59.319,59.402,0.14500000000000313
10,3,68.83500000000001,68.89,68.931,0.09599999999998943
10,4,78.789,78.89099999999999,78.916,0.12699999999999534
10,5,89.138,89.207,89.239,0.10099999999999909
10,6,99.74600000000001,99.77799999999999,99.833,0.08699999999998909
10,7,109.993,110.06,110.075,0.08200000000000784
10,8,120.217,120.261,120.3,0.08299999999999841
10,9,129.234,129.301,129.346,0.11199999999999477
10,10,138.567,138.631,138.698,0.13100000000000023
10,11,147.644,147.683,147.745,0.10099999999999909
10,12,158.448,158.493,158.54399999999998,0.09599999999997522
10,13,168.755,168.799,168.848,0.09300000000001774
10,14,178.983,179.014,179.09199999999998,0.10899999999998045
10,15,188.658,188.722,188.776,0.11800000000002342
10,16,198.471,198.49,198.504,0.03299999999998704
10,17,209.218,209.263,209.28,0.06200000000001182
10,18,218.625,218.673,218.716,0.09100000000000819
10,19,228.048,228.101,228.126,0.07800000000000296
10,20,238.303,238.368,238.44,0.13700000000000045
10,21,249.15,249.186,249.228,0.07800000000000296
10,22,259.013,259.058,259.073,0.060000000000002274
10,23,268.927,268.976,269.036,0.10899999999998045
10,24,278.223,278.29,278.341,0.117999999999995
10,25,289.2,289.248,289.266,0.06600000000003092
10,26,300.014,300.044,300.057,0.043000000000006366
10,27,310.321,310.361,310.442,0.1209999999999809
10,28,320.10699999999997,320.16,320.212,0.10500000000001819
10,29,330.536,330.597,330.641,0.10500000000001819
10,30,339.741,339.801,339.831,0.09000000000003183
11,0,15.16,15.2,15.226,0.06600000000000072
11,1,25.131,25.165,25.194,0.06299999999999883
11,2,34.574,34.579,34.596,0.021999999999998465
11,3,45.527,45.547,45.553,0.02599999999999625
11,4,54.612,54.653,54.693,0.08099999999999596
11,5,64.682,64.727,64.743,0.06099999999999284
11,6,74.455,74.475,74.517,0.06199999999999761
11,7,83.941,83.975,84.003,0.06199999999999761
11,8,94.435,94.469,94.488,0.05299999999999727
11,9,104.098,104.10300000000001,104.12700000000001,0.029000000000010573
11,10,114.118,114.157,114.167,0.049000000000006594
11,11,125.012,125.019,125.061,0.049000000000006594
11,12,135.007,135.051,135.068,0.06100000000000705
11,13,144.878,144.922,144.96,0.08200000000002206
11,14,155.78199999999998,155.791,155.822,0.040000000000020464
11,15,165.77,165.79,165.825,0.0549999999999784
11,16,175.72,175.764,175.78,0.060000000000002274
11,17,186.139,186.159,186.176,0.03699999999997772
11,18,196.55,196.569,196.599,0.04899999999997817
11,19,206.085,206.106,206.123,0.03799999999998249
11,20,215.161,215.172,215.21,0.049000000000006594
11,21,225.618,225.645,225.677,0.0589999999999975
11,22,236.18200000000002,236.226,236.246,0.06399999999999295
11,23,246.728,246.767,246.773,0.044999999999987494
11,24,255.81,255.841,255.861,0.05099999999998772
11,25,265.81,265.852,265.868,0.057999999999992724
